date,贵州茅台,五粮液,洋河股份,泸州老窖,山西汾酒
2024-01-09,1586.24,120.56,93.36,153.04,204.18
2024-01-10,1586.74,121.55,93.26,153.75,206.27
2024-01-11,1591.81,122.37,93.34,155.0,206.05
2024-01-12,1588.3,121.5,91.17,152.72,204.64
2024-01-15,1585.24,121.43,89.8,151.49,197.06
2024-01-16,1584.67,121.16,90.27,151.94,197.68
2024-01-17,1522.24,117.89,87.34,147.04,189.56
2024-01-18,1556.11,120.65,90.21,149.87,197.51
2024-01-19,1580.24,121.64,89.63,151.04,198.65
2024-01-22,1587.24,119.75,87.8,147.45,195.4
2024-01-23,1564.24,120.13,87.38,146.82,194.43
2024-01-24,1571.24,120.8,87.85,144.98,193.89
2024-01-25,1583.24,123.86,89.21,149.04,197.46
2024-01-26,1582.56,123.75,87.84,148.42,200.56
2024-01-29,1595.24,124.53,88.74,150.09,201.37
2024-01-30,1558.24,120.46,85.61,143.24,194.28
2024-01-31,1550.15,119.05,84.32,140.04,193.28
2024-02-01,1555.27,119.25,84.21,140.17,197.14
2024-02-02,1541.24,116.57,83.76,137.45,202.67
2024-02-05,1575.25,119.32,85.18,137.97,207.82
2024-02-06,1621.24,125.74,89.53,146.69,212.97
2024-02-07,1656.23,126.62,91.11,149.04,219.5
2024-02-08,1651.24,126.34,91.51,146.9,218.37
2024-02-19,1640.67,128.9,91.01,148.39,217.99
2024-02-20,1615.24,127.13,90.3,146.61,216.34
2024-02-21,1662.9,133.77,94.69,156.3,227.04
2024-02-22,1663.62,133.85,95.31,158.64,228.07
2024-02-23,1659.33,134.46,94.8,162.24,226.63
2024-02-26,1640.22,132.51,93.31,162.58,221.4
2024-02-27,1634.74,132.51,93.39,163.16,219.24
2024-02-28,1626.79,132.28,92.4,162.54,219.96
2024-02-29,1640.24,135.0,94.01,168.99,226.23
2024-03-01,1630.3,135.34,94.13,169.06,230.17
2024-03-04,1621.54,133.08,92.43,163.84,229.77
2024-03-05,1640.34,134.34,93.65,165.74,235.13
2024-03-06,1625.79,131.81,92.42,161.97,231.17
2024-03-07,1628.87,131.0,92.31,160.5,230.95
2024-03-08,1616.67,131.17,91.99,159.07,230.17
2024-03-11,1639.73,133.91,94.41,166.14,235.28
2024-03-12,1690.24,141.06,99.26,179.21,248.61
2024-03-13,1672.69,140.51,98.09,178.8,247.87
2024-03-14,1661.87,142.31,98.01,180.26,244.55
2024-03-15,1662.73,145.24,96.25,180.84,245.05
2024-03-18,1653.5,146.25,95.96,179.44,243.32
2024-03-19,1653.26,150.12,97.26,183.98,243.65
2024-03-20,1654.84,149.7,96.37,182.44,241.97
2024-03-21,1654.24,149.36,95.82,183.54,242.9
2024-03-22,1646.59,146.18,94.12,176.38,240.02
2024-03-25,1634.25,144.47,92.25,176.44,239.69
2024-03-26,1654.53,147.97,93.43,180.55,243.35
2024-03-27,1646.24,145.41,91.89,177.69,239.43
2024-03-28,1646.88,145.85,91.61,178.3,238.27
2024-03-29,1648.14,146.26,90.66,177.83,238.25
2024-04-01,1666.57,150.03,93.92,184.59,245.71
2024-04-02,1659.23,148.25,93.11,184.21,247.47
2024-04-03,1660.35,147.35,92.99,185.81,246.85
2024-04-08,1611.9,140.04,89.67,173.54,239.79
2024-04-09,1607.46,139.23,90.81,171.43,238.72
2024-04-10,1593.22,135.87,88.54,168.94,237.93
2024-04-11,1593.24,135.09,87.89,171.48,236.88
2024-04-12,1579.27,133.24,86.46,164.1,233.27
2024-04-15,1618.22,140.07,89.21,174.18,244.96
2024-04-16,1615.24,137.72,88.26,169.54,240.98
2024-04-17,1612.24,138.05,89.01,170.14,236.4
2024-04-18,1616.02,137.73,89.69,171.43,235.57
2024-04-19,1591.88,135.65,88.46,168.92,232.05
2024-04-22,1620.3,137.31,90.4,171.45,236.87
2024-04-23,1637.52,139.78,91.82,174.24,241.57
2024-04-24,1638.84,141.73,91.42,175.33,242.26
2024-04-25,1638.28,141.73,91.41,173.21,238.75
2024-04-26,1654.67,145.0,93.1,179.66,245.46
2024-04-29,1649.24,144.5,88.87,182.24,251.22
2024-04-30,1650.24,143.18,88.08,179.34,255.48
2024-05-06,1705.44,147.76,91.45,186.79,262.17
2024-05-07,1715.24,148.69,91.48,186.86,263.29
2024-05-08,1709.21,147.75,88.95,184.21,261.87
2024-05-09,1701.24,147.59,89.91,183.8,262.2
2024-05-10,1684.22,147.18,89.57,180.18,263.49
2024-05-13,1651.24,143.85,88.26,174.02,257.29
2024-05-14,1647.22,144.09,88.58,175.17,256.34
2024-05-15,1645.24,144.12,88.81,174.06,253.62
2024-05-16,1649.74,146.8,89.01,178.62,254.97
2024-05-17,1660.24,149.16,90.71,183.09,256.94
2024-05-20,1654.24,150.05,90.59,185.98,257.74
2024-05-21,1650.24,149.29,89.86,184.91,254.5
2024-05-22,1642.95,147.87,89.46,180.25,252.59
2024-05-23,1637.25,146.35,88.86,176.89,250.62
2024-05-24,1622.32,143.9,88.53,174.54,245.31
2024-05-27,1615.36,144.33,88.11,173.96,244.33
2024-05-28,1609.88,142.78,87.17,173.59,241.14
2024-05-29,1619.24,141.96,87.04,172.25,238.55
2024-05-30,1594.24,139.01,86.43,167.34,236.67
2024-05-31,1593.69,139.45,86.34,168.09,234.51
2024-06-03,1584.63,138.73,85.97,167.47,236.27
2024-06-04,1598.44,140.53,86.61,168.76,237.08
2024-06-05,1589.24,138.51,86.15,165.22,237.13
2024-06-06,1585.05,137.65,85.18,162.22,235.0
2024-06-07,1564.42,135.09,84.23,159.42,230.6
2024-06-11,1514.24,131.23,83.28,152.65,224.98
2024-06-12,1516.92,130.65,83.37,151.54,224.91
2024-06-13,1500.25,127.31,83.44,149.13,221.57
2024-06-14,1500.24,128.43,84.08,149.24,227.98
2024-06-17,1486.74,128.48,82.92,150.48,226.46
2024-06-18,1466.74,126.64,82.18,147.42,221.04
2024-06-19,1477.12,126.97,81.31,146.57,218.25
2024-06-20,1476.22,124.95,79.15,144.8,217.39
2024-06-21,1447.12,122.95,78.26,143.33,210.17
2024-06-24,1452.67,123.78,79.44,142.74,212.31
2024-06-25,1462.77,124.26,79.89,143.63,211.94
2024-06-26,1465.34,124.05,80.07,142.56,211.22
2024-06-27,1466.61,122.4,79.95,141.42,209.18
2024-06-28,1443.51,120.79,78.41,136.73,204.05
2024-07-01,1416.5,121.05,78.23,136.24,200.23
2024-07-02,1466.82,124.31,77.63,137.23,201.81
2024-07-03,1476.12,123.75,77.18,135.85,196.58
2024-07-04,1461.86,123.34,76.49,132.75,194.52
2024-07-05,1429.12,121.7,76.08,130.61,191.04
2024-07-08,1396.12,118.66,74.48,127.55,187.54
2024-07-09,1414.15,119.82,75.27,129.19,187.34
2024-07-10,1413.71,119.29,75.35,126.74,188.82
2024-07-11,1438.21,123.23,77.53,130.09,190.73
2024-07-12,1454.94,124.82,77.82,130.12,194.76
2024-07-15,1451.02,124.92,77.76,131.54,193.44
2024-07-16,1452.12,124.9,78.13,130.81,190.72
2024-07-17,1477.52,128.18,80.51,134.76,196.94
2024-07-18,1473.63,128.52,80.26,136.14,197.84
2024-07-19,1501.74,130.84,81.23,140.22,201.55
2024-07-22,1475.12,128.64,80.42,135.54,194.54
2024-07-23,1431.12,124.22,77.51,128.68,182.83
2024-07-24,1416.14,123.48,77.75,127.22,178.54
2024-07-25,1406.61,123.2,78.55,124.8,179.01
2024-07-26,1398.31,123.62,78.53,123.07,179.89
2024-07-29,1374.14,121.52,77.18,119.47,176.19
2024-07-30,1356.11,120.71,77.22,118.57,178.3
2024-07-31,1397.4,124.28,79.47,123.9,181.87
2024-08-01,1362.28,121.42,78.04,118.03,175.77
2024-08-02,1361.57,121.12,77.92,116.59,174.54
2024-08-05,1386.13,123.42,77.88,120.04,180.96
2024-08-06,1380.82,123.32,78.36,120.13,182.54
2024-08-07,1391.62,124.42,77.99,120.5,188.54
2024-08-08,1406.81,125.77,78.37,122.81,192.44
2024-08-09,1412.92,125.5,78.09,122.39,191.04
2024-08-12,1412.22,125.13,77.56,122.3,188.83
2024-08-13,1399.13,123.02,76.84,120.34,186.42
2024-08-14,1389.42,121.75,76.2,118.44,183.09
2024-08-15,1403.01,122.37,76.62,119.78,182.85
2024-08-16,1407.32,122.43,75.97,118.49,181.34
2024-08-19,1401.56,121.37,75.84,118.02,181.57
2024-08-20,1398.84,120.57,75.06,117.09,179.71
2024-08-21,1393.7,119.62,74.89,116.38,178.35
2024-08-22,1386.17,118.41,74.06,115.74,176.21
2024-08-23,1391.11,118.53,74.74,116.85,175.32
2024-08-26,1388.12,115.54,74.91,117.17,173.25
2024-08-27,1380.19,115.12,75.14,117.39,173.28
2024-08-28,1365.12,111.42,73.76,111.58,163.14
2024-08-29,1389.42,116.2,74.91,113.92,164.14
2024-08-30,1419.31,120.45,79.55,117.92,174.37
2024-09-02,1371.12,116.42,75.67,111.14,164.98
2024-09-03,1386.12,117.74,75.43,112.87,167.19
2024-09-04,1376.12,116.53,74.92,111.33,165.13
2024-09-05,1381.0,116.97,74.3,112.04,165.74
2024-09-06,1374.12,114.95,73.26,109.24,161.53
2024-09-09,1351.12,113.64,71.64,106.54,157.45
2024-09-10,1354.12,113.85,71.87,105.83,157.19
2024-09-11,1356.12,113.43,71.69,104.57,157.44
2024-09-12,1311.18,110.78,70.67,101.24,151.69
2024-09-13,1280.25,106.62,70.58,99.46,147.74
2024-09-18,1243.02,105.11,69.83,98.66,145.33
2024-09-19,1237.12,108.32,70.96,100.14,150.68
2024-09-20,1240.04,107.7,71.41,100.01,151.77
2024-09-23,1237.66,109.71,71.71,100.99,152.02
2024-09-24,1348.72,117.78,74.67,109.26,162.59
2024-09-25,1375.12,119.52,75.65,111.11,161.99
2024-09-26,1505.12,131.73,82.94,122.36,178.44
2024-09-27,1605.32,145.16,88.8,134.73,196.53
2024-09-30,1724.12,159.93,96.86,148.34,216.43
2024-10-08,1699.12,161.47,95.73,157.64,228.34
2024-10-09,1571.27,145.1,86.06,141.74,205.26
2024-10-10,1616.12,149.4,86.27,145.93,206.89
2024-10-11,1581.11,147.07,84.28,140.02,196.9
2024-10-14,1578.11,147.18,84.18,139.84,199.69
2024-10-15,1530.37,141.42,82.18,133.03,190.35
2024-10-16,1498.62,139.07,81.39,133.63,188.04
2024-10-17,1470.72,135.37,80.07,129.83,181.73
2024-10-18,1517.12,140.42,82.64,133.88,188.57
2024-10-21,1504.92,140.43,82.86,132.85,190.68
2024-10-22,1519.12,142.86,84.16,135.87,193.54
2024-10-23,1543.62,145.95,84.39,138.76,196.56
2024-10-24,1528.32,143.88,83.23,134.28,190.29
2024-10-25,1534.97,145.53,84.01,135.26,192.54
2024-10-28,1541.12,151.39,84.88,141.28,202.01
2024-10-29,1507.74,148.22,83.05,138.64,200.88
2024-10-30,1508.12,146.22,82.3,135.45,194.64
2024-10-31,1503.91,144.25,78.06,134.15,198.44
2024-11-01,1509.87,145.34,78.19,135.17,206.3
2024-11-04,1524.32,146.02,80.34,135.94,207.44
2024-11-05,1553.11,150.22,83.82,139.76,215.33
2024-11-06,1547.12,148.67,85.58,138.54,211.4
2024-11-07,1625.26,159.66,91.62,152.53,230.94
2024-11-08,1586.09,153.89,89.52,149.64,223.64
2024-11-11,1574.13,152.24,87.62,146.74,223.54
2024-11-12,1553.32,151.72,86.9,145.34,219.54
2024-11-13,1554.62,151.36,86.99,144.53,220.57
2024-11-14,1549.92,150.91,87.63,143.25,218.75
2024-11-15,1535.12,148.71,87.12,142.74,214.36
2024-11-18,1535.12,146.75,85.2,141.31,210.46
2024-11-19,1518.04,145.87,84.87,140.32,206.61
2024-11-20,1520.93,147.02,85.03,141.11,207.54
2024-11-21,1521.25,146.92,84.83,140.32,206.02
2024-11-22,1483.94,142.31,82.17,134.93,196.94
2024-11-25,1474.69,141.22,81.92,135.52,195.28
2024-11-26,1485.12,142.22,82.09,135.51,198.54
2024-11-27,1495.17,144.47,83.1,137.51,199.94
2024-11-28,1494.12,141.42,82.76,134.78,198.27
2024-11-29,1501.86,144.19,83.42,137.37,201.23
2024-12-02,1501.12,144.82,84.61,137.66,199.01
2024-12-03,1502.86,144.41,84.07,136.82,197.7
2024-12-04,1496.12,143.15,83.13,135.74,197.17
2024-12-05,1487.12,142.45,82.79,134.94,196.31
2024-12-06,1497.13,143.86,83.35,136.85,197.55
2024-12-09,1494.92,143.18,82.7,136.52,198.02
2024-12-10,1522.71,146.52,83.31,140.33,202.56
2024-12-11,1511.72,146.82,83.51,139.94,202.42
2024-12-12,1541.92,149.24,84.62,143.55,207.52
2024-12-13,1495.12,145.46,81.6,136.43,196.98
2024-12-16,1503.32,142.01,81.34,131.24,192.43
2024-12-17,1534.12,142.31,81.47,130.64,192.87
2024-12-18,1547.62,142.62,81.87,130.14,192.75
2024-12-19,1527.13,140.97,81.37,128.61,190.77
2024-12-20,1522.0,140.63,82.67,128.96,190.04
2024-12-23,1526.45,139.87,81.07,128.4,185.94
2024-12-24,1538.82,140.9,80.91,128.76,187.06
2024-12-25,1530.0,140.5,81.04,128.19,186.42
2024-12-26,1527.79,139.91,81.24,127.93,186.47
2024-12-27,1528.97,139.94,81.69,128.19,185.33
2024-12-30,1525.0,138.63,80.79,125.5,183.47
2024-12-31,1524.0,137.46,81.2,123.84,181.75
2025-01-02,1488.0,134.41,78.95,119.69,175.52
2025-01-03,1475.0,132.82,79.45,118.38,175.54
2025-01-06,1440.0,128.25,78.35,113.94,171.74
2025-01-07,1440.2,128.27,78.52,114.69,171.48
2025-01-08,1442.5,127.12,77.77,114.25,169.11
2025-01-09,1444.0,128.0,77.76,114.57,170.65
2025-01-10,1436.0,126.02,75.99,111.98,168.93
2025-01-13,1443.98,126.62,76.29,114.93,171.1
2025-01-14,1472.5,130.44,78.04,119.12,178.4
2025-01-15,1471.27,130.19,77.64,117.85,177.79
2025-01-16,1446.38,128.9,77.44,116.63,175.84
2025-01-17,1454.75,129.72,77.67,117.34,176.1
2025-01-20,1474.8,131.72,78.02,117.82,179.84
2025-01-21,1468.15,130.81,77.85,116.94,177.34
2025-01-22,1441.0,127.77,77.35,115.13,173.96
2025-01-23,1443.0,128.65,77.68,115.18,174.62
2025-01-24,1436.0,127.72,78.11,114.87,173.76
2025-01-27,1434.99,127.2,78.4,115.55,172.0
2025-02-05,1403.8,125.01,77.12,113.81,169.75
2025-02-06,1412.84,125.9,77.4,114.25,171.43
2025-02-07,1436.0,127.63,77.88,115.5,173.99
2025-02-10,1431.51,127.53,77.58,115.71,176.39
2025-02-11,1418.0,126.26,77.16,114.28,175.0
2025-02-12,1443.0,127.7,77.4,115.98,180.26
2025-02-13,1465.06,131.51,78.79,120.45,192.43
2025-02-14,1475.0,131.23,78.59,119.86,190.12
2025-02-17,1471.62,131.55,78.6,120.49,192.98
2025-02-18,1475.0,130.2,77.94,118.78,188.35
2025-02-19,1491.0,131.11,77.97,119.0,189.77
2025-02-20,1474.0,130.5,77.85,118.0,190.65
2025-02-21,1488.21,131.12,78.86,119.08,193.26
2025-02-24,1479.07,131.9,79.34,121.85,198.91
2025-02-25,1454.0,128.75,77.91,119.9,194.1
2025-02-26,1460.01,129.8,78.39,121.58,199.24
2025-02-27,1485.56,132.75,78.96,127.78,204.7
2025-02-28,1500.79,131.58,77.36,126.46,203.68
2025-03-03,1487.02,130.84,77.11,125.0,196.97
2025-03-04,1470.11,129.75,76.18,123.48,195.89
2025-03-05,1466.37,128.61,76.44,123.73,196.61
2025-03-06,1505.98,131.68,77.12,126.18,200.88
2025-03-07,1521.0,134.8,77.83,131.41,205.47
2025-03-10,1522.9,132.69,77.38,132.12,206.01
2025-03-11,1548.68,135.2,78.28,136.83,217.0
2025-03-12,1542.58,132.97,76.84,135.78,214.1
2025-03-13,1537.77,132.39,76.67,135.26,215.9
2025-03-14,1628.01,140.8,79.02,143.61,222.85
2025-03-17,1637.86,139.84,78.91,142.94,228.93
2025-03-18,1624.0,139.55,78.36,143.37,224.81
2025-03-19,1635.71,138.92,78.25,139.02,222.22
2025-03-20,1604.0,135.99,77.63,135.16,218.56
2025-03-21,1573.75,134.6,77.29,130.68,217.0
2025-03-24,1583.0,134.31,76.9,132.75,213.2
2025-03-25,1575.5,133.56,77.03,131.58,212.48
2025-03-26,1576.0,133.35,77.02,132.11,212.84
2025-03-27,1589.0,133.9,77.32,134.12,217.67
2025-03-28,1585.21,133.23,76.95,132.3,217.21
2025-03-31,1561.0,131.35,76.25,129.72,214.28
2025-04-01,1556.02,131.79,76.4,130.89,212.43
2025-04-02,1549.02,131.15,76.41,129.71,212.8
2025-04-03,1568.88,132.0,76.75,132.58,218.15
2025-04-07,1500.0,126.78,73.4,125.56,216.5
2025-04-08,1545.0,130.76,74.46,129.0,216.5
2025-04-09,1541.04,132.25,75.6,131.67,222.63
2025-04-10,1549.0,133.15,75.39,132.8,222.0
2025-04-11,1568.98,131.6,74.09,130.17,220.99
2025-04-14,1551.99,131.04,73.62,129.47,215.7
2025-04-15,1558.0,131.35,73.45,130.21,215.36
2025-04-16,1559.17,132.3,73.01,131.0,218.22
2025-04-17,1570.0,132.53,73.38,132.33,223.9
2025-04-18,1565.94,131.75,73.25,131.8,220.09
2025-04-21,1551.0,130.34,73.04,129.6,214.89
2025-04-22,1548.8,130.1,72.88,129.14,217.95
2025-04-23,1552.0,129.97,72.74,128.65,214.76
2025-04-24,1552.25,129.06,72.37,126.55,213.7
2025-04-25,1550.0,129.05,72.44,125.36,211.15
2025-04-28,1550.0,130.85,71.7,125.6,209.51
2025-04-29,1544.0,129.55,68.83,123.6,202.99
2025-04-30,1547.0,128.7,68.6,123.74,204.1
